IdPA,IdRapp,DifferenceUploadDay,NomUnite,NomPrestataire,NomAuditeurDB,TotalAuditeur,EXIGENCES,DCOTES,CONSTATSDAUDIT,ACTIONFOURNISSEUR,DELAI,AVISAUDITEUR,AUDITEURPA
354,354.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"les bâtiments sont-ils entretenus, nettoyés et désinfectés de manière efficace, de manière à éviter toute contamination physique, chimique et microbiologique du produit ?",c,il a été observé des phénomènes de condensation à différents endroits : *condensation au niveau du plafond de la de salle préparation des commandes des muscles sous vide (mise en cartons); *condensation au niveau de plusieurs aérothermes situés dans le frigo rail bac avec pour certains une écoulement des condensats au niveau du sol.,intervention du fournisseur de froid le 05/07/17 pour expertise réalisation de travux pour améliorer l'extraction. //(ancienne action 18/07/2017 ) intervention du fournisseur de froid pour régulation la circulation et l'extraction de l'air dans les ateliers,15/09/2017,approuvé,VP Auditeur 23
355,355.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"les structures, surfaces et matériaux, en particulier ceux en contact avec les aliments, sont-ils faciles à entretenir, nettoyer et, le cas échéant, à désinfecter ?",b,il a été constaté les dégradations suivantes au niveau des locaux : *cloisons et banquettes de murs abimés au niveau des quais d'expédition. *banquettes de murs ciment cassées au niveau du frigo rail bas. *entourage de porte détérioré au niveau du frigo rail haut.,intégration des travaux d'entretien dans les investissements 2018,30/06/2018,approuvé,VP Auditeur 23
356,356.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"des procédures documentées de nettoyage et de désinfection, incluant des activités de vérification, sont-elles en place et efficaces, pour assurer la propreté des installations de l’usine, des outils et des équipements ?",b,*le plan de nettoyage établi ne mentionne pas l'étape de rinçage final après la phase de désinfection. *les résultats microbiologiques du nettoyage secteur 2ème transformation sont périodiquement en dessous de l'objectif de 90% pour le 1er semestre 2017.,ajout de l'étape de rinçage dans les plans de nettoyage,31/07/2017,approuvé,VP Auditeur 23
357,357.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,présence de matériel de balayage spécifique pour les bris de verre,b,la procédure établie ne précise pas le matériel prévu pour le balayage ou nettoyage de bris de verre.,modification de l'instruction bris de verre pour incluse le matériel utilisé,31/07/2017,approuvé,VP Auditeur 23
358,358.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"présence d'un registre des éléments en verre et plastique dur, avec détail des emplacements. le registre doit être inspecté au moins une fois par mois dans les zones des produits nus. si des éléments à risque immédiat sont situés au dessus du passage des produits nus, ils doivent être inspectés avant chaque démarrage de fabrication.",b,"le registre établi est incomplet, il ne précise pas les rampes de lumière rouge en place sur la ligne de tri du gabarit des muscles et ni les caméras en place au niveau de l'orientation des muscles vers les lignes de conditionnement.",complément de la grille d'audit verre et plastique dur,31/08/2017,approuvé,VP Auditeur 23
359,359.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,un programme de lutte contre les nuisibles efficace est-il en place ?,b,"*le suivi préventif des deiv intégré dans la gmao est incomplet, il n'intègre pas les deiv situés en zone découpe. *le suivi préventif des deiv réalisé par le prestataire externe n'est pas formalisé (ex : changement des tubes réalisés en mai 2017).",ajout des deiv de l'atelier découpe dans le plan de maintenance préventive le changement des deiv a été effectué le 14/04/2017 (non présenté le jour de l'audit)//(ancienne action 18/07/2017 ) ajout des deiv de l'atelier découpe dans le plan de maintenance préventive le changement des deiv a été effectué,18/07/2017,approuvé,VP Auditeur 23
360,360.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,des vestiaires sont-ils prévus pour le personnel ?,c,"les vestiaires du personnel sont vétustes : sol, murs abimés, casiers rouillés (remarque déjà formulée lors de l'audit précédent).",intégration dans investissements (dernière phase de travaux),31/12/2019,approuvé,VP Auditeur 23
361,361.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,"les installations de lavage des mains sont-elles appropriées, suffisantes et accessibles ?",b,"présence d'un sas hygiène pour entrer en zone de production, néanmoins il n'y a pas de lave-mains à disposition dans l'atelier désossage (remarque déjà formulée lors de l'audit précédent).",ajout d'un lave main dan sl'atelier de découpe,31/12/2017,approuvé,VP Auditeur 23
362,362.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,une procédure documentée pour l’hygiène et l’autorisation des activités de maintenance est-elle en place ?,b,des mesures sont en place mais elles ne sont pas clairement formalisées.,mise à jour des règles d'hygiène liées au service technique,31/08/2017,approuvé,VP Auditeur 23
363,363.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,des procédures d’hygiène efficaces sont-elles en place pour les activités de maintenance ?,b,une instruction hygiène pour les activités de maintenance est établie mais elle n'a pas été actualisée depuis plusieurs années et n'est plus à jour (tenue prévue..).,mise à jour des règles d'hygiène liées au service technique,31/08/2017,approuvé,VP Auditeur 23
364,364.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,les procédures de vérification sont-elles mises en place de manière efficace ?,b,"*l'étude haccp abattoir date du 13/03/17, elle n'a cependant pas encore été mise à jour suite à l'évolution de certains postes (double ensachage rectum…). *l'étude haccp découpe n'a pas été actualisée depuis le dernier audit, elle date de juin 2016.",révision de l'haccp en cours (travaux importants sur le site),31/10/2017,approuvé,VP Auditeur 23
365,365.0,1,VP Fournisseur 130,Visi office 7,VP Auditeur 23,449,les menaces qui pèsent sur le produit suite à une altération intentionnelle/ contamination intentionnelle ont-elles été évaluées ?,c,"l'étude food defense date de 2013 (étude initale), aucune mise à jour n'a été faite depuis.",mise à jour de l'étude,31/03/2018,approuvé,VP Auditeur 23
400,400.0,1,VP Fournisseur 19,Visi office 7,VP Auditeur 23,449,"respect du plan d'actions de l'audit / visite monoprix précédent : prise en compte des écarts en lien avec la sécurité, la qualité, la légalité et le respect du cdc monoprix. ""a"" si 100% des écarts concernés sont soldés, ""b"" si entre 70 et 100% soldés, ""c"" si entre 20 et 70% soldés, ""d"" si entre 0 et 20% soldés.",b,"les remarques suivantes n'ont pas été soldées : 1) il n'y a pas de système compilant les réclamations (qualité et avoirs) permettant de réaliser des bilans exploitables. 2)l'étude de vieillissement sur les produits sous vide n'a pas été renouvelée. la dernière étude datant de 2016 n'avait pas permis de valider les 28 jours apposés. 3)les portes du frigo des viandes avant découpe présentent des revêtements rouillés. 4)pas de procédure bris de verre formalisée, intégrant le descriptif du matériel de balayage. 5)le registre verre et plastique dur secteur abattoir n'a pas été établi.",1) réclamations qualité : mise en place d'un tableau excel pour enregistrement des réclamations qualité avoirs : mise en place de la saisie informatique des avoirs par le service commercial dans le module litiges du système informatique interne 2) etude de vieillissement : lancement à compter du 1er août 2017 de nouvelles études de vieillissement afin de valider la dlc apposée sur les produits sous vide 3) portes du frigo des viandes en entrée découpe rouillées : éléments pris en compte au cours de l'audit annuel des structures avec plan d'action établi en fonction sur le semestre ou l'année suivant avec notre service de maintenance 4) procédure bris de verre : rédaction de la procédure (délai 01/01/2018) 5) registre verre et plastique dur : établissement de l'inventaire verre et plastique dur pour le secteur abattoir courant dernier trimestre 2017,01/01/2018,approuvé,VP Auditeur 23
401,401.0,1,VP Fournisseur 19,Visi office 7,VP Auditeur 23,449,dlc ou ddm validées conformes au cdc (incluant une marge de dlc technique ou justification dans le cas où il n'y aurait pas de marge),d,"déviation : dlc gamme sous vide de 28 jours. la dernière étude de vieillissement réalisée sur ces produits ne permet pas de valider ces 28jours. de plus, l'étude ne tient pas compte du délais possible de stockage entre la mise sous vide et l'étiquetage (la dlc est calculée à partir de la date d'étiquetage).",lancement à compter du 01/08/2017 de nouvelles études de vieillissement afin de valider la dlc apposée sur les produits sous vide en tenant compte du délai de stockage,01/01/2018,approuvé,VP Auditeur 23
402,402.0,1,VP Fournisseur 19,Visi office 7,VP Auditeur 23,449,"présence d'une procédure de gestion des bris de verre documentée et connue par le personnel : la procédure doit prévoir à minima l'inspection ou si besoin le remplacement des tenues de travail, le nettoyage des chaussures, l'isolement de la zone de casse, l'enregistrement de l'incident.",d,déviation : pas de procédure de gestion des bris de verre documentée.,rédaction d'une instruction spécifique à la gestion des bris de verre,01/01/2018,approuvé,VP Auditeur 23
404,404.0,1,VP Fournisseur 19,Visi office 7,VP Auditeur 23,449,"présence d'un registre des éléments en verre et plastique dur, avec détail des emplacements. le registre doit être inspecté au moins une fois par mois dans les zones des produits nus. si des éléments à risque immédiat sont situés au dessus du passage des produits nus, ils doivent être inspectés avant chaque démarrage de fabrication.",b,"registre verre et plastique établi secteur découpe avec une vérification trimestrielle. lors des inspections qualité hebdomadaires, les éléments (verre, plastique, métal) sont vérifiés pour les secteurs abattoir et découpe. déviation : le registre verre et plastique dur secteur abattoir n'est pas établi.",établissement du registre verre et plastique dur pour le secteur abattoir courant dernier trimestre 2017,31/12/2017,approuvé,VP Auditeur 23
